id,returnId,bookItemId,conditionAtReturn,notes
8af9b466-44ca-49c7-95da-6d11952fef7a,RET-000535,BI-00758,Good,
4e1d1da9-b061-426f-acdd-ad895770c496,RET-000536,BI-01871,Good,Late return
2cf1b9d6-11d3-4d08-9ee1-28b49149d573,RET-000536,BI-00908,Good,
828a9b5b-61a4-4209-9b2e-90655da004b6,RET-000537,BI-00544,Good,
42a782cc-adc5-46c0-9f53-45fb741ee5a9,RET-000537,BI-00319,Good,
b53b3cf3-fddd-4f42-bade-22cd197f7c87,RET-000537,BI-02991,Good,Damaged cover
7f69d0b6-826d-456b-bb53-d80a4b4e6f6c,RET-000538,BI-01737,Good,
81ad5440-9eeb-4cb3-b52e-be16b6a72a2d,RET-000539,BI-02818,Good,Damaged cover
c693b31d-4809-4f02-81a7-ada8a70ff045,RET-000539,BI-01255,Good,Damaged cover
f6e2b04e-28d8-4b18-bfe1-5e72d7010a4e,RET-000539,BI-02267,Good,
e810f3f0-1796-411d-827b-4613aa5fe5e2,RET-000540,BI-00993,Good,
cd79529c-ced7-4138-a812-3b9cb90a5ad9,RET-000540,BI-00232,Good,Late return
7c2ad30f-9b08-4487-8220-fbc82c5775ee,RET-000541,BI-01386,Good,Damaged cover
a683c08b-cf29-49da-9384-9fdcb7b05fd3,RET-000541,BI-01616,Good,
93a01528-d3ba-49c8-a9a1-eb7d215ccb52,RET-000542,BI-02479,Good,
b17d06fb-b143-46b4-b898-0d96499ed718,RET-000542,BI-02569,Good,
91d7dfb8-4980-46f0-ac8d-674022a22aff,RET-000543,BI-00432,Good,Late return
cc026bd6-9dcb-469e-84d1-c559da3eff29,RET-000543,BI-00608,Good,Late return
b6e4266f-5af5-4eb1-bf0f-45913e580b40,RET-000543,BI-00466,Good,
464686ef-a638-40b6-b5a5-0daead6328f3,RET-000544,BI-00037,Good,Damaged cover
51493ced-160b-43ee-9050-92a00843b9cb,RET-000544,BI-01172,Good,
45160435-1e48-435d-8430-e36722c5ca67,RET-000544,BI-01492,Good,
2d7a5c89-aa81-4de1-9924-10d58adc6946,RET-000545,BI-00480,Good,Damaged cover
1ddc46b0-dd07-4963-9117-e837b02a8794,RET-000545,BI-01929,Good,Late return
68643c0a-f692-42d2-a0f3-60bf048b1ffc,RET-000546,BI-01973,Good,Late return
97465b09-d5cf-4c67-9361-99a7d2ec0245,RET-000547,BI-01160,Good,Late return
24f9e572-76c5-4243-a332-c03c3e95f789,RET-000547,BI-01252,Good,Late return
c09469f1-601f-47c1-aa60-d4b83181620f,RET-000548,BI-00757,Good,Late return
3d9968b4-a247-4d92-9100-549c89cf533a,RET-000549,BI-00105,Good,
0b82527c-f955-4f7f-b302-4eaedb59c6a1,RET-000550,BI-01169,Good,
652e4eaa-63a8-4c53-83b5-c70b54aaf03b,RET-000551,BI-00363,Good,Late return
1d1ea1aa-6d28-496b-b2bc-8a62ce84c69d,RET-000551,BI-02645,Good,Late return
727da949-5249-4b84-b8b6-b9608a62556b,RET-000552,BI-02035,Good,
05c157f9-ea95-42f5-997a-06cc6bce73ce,RET-000552,BI-01359,Good,Damaged cover
452882fd-e298-463e-8480-c806c64a61e2,RET-000553,BI-00947,Good,Damaged cover
795b46ad-a049-4b68-a053-344e090e476a,RET-000554,BI-02425,Good,Late return
0366246e-51d6-46fd-8cf6-317e9517f0af,RET-000554,BI-01453,Good,Damaged cover
cf906129-a496-417a-aa6b-2295573300ed,RET-000554,BI-01716,Good,Damaged cover
2b7eb627-15f4-47fd-880c-446dc66aebb9,RET-000555,BI-01031,Good,
feb762a9-8cb3-4efa-adcd-36651739d480,RET-000555,BI-00201,Good,
863ecc44-2960-4199-9720-3e5aee9d6868,RET-000556,BI-02775,Good,Late return
3fcabe08-3cc2-4fe2-b4c5-e4f90ca292ae,RET-000557,BI-02571,Good,
664fd80e-1416-424f-86e2-f44cb629e35e,RET-000557,BI-00403,Good,Damaged cover
79066863-38bc-4929-b09b-c3b09b73fd45,RET-000557,BI-02509,Good,Late return
0332d2eb-635e-48e6-b647-d41acdd6b0df,RET-000558,BI-01711,Good,
c5789088-d7b2-4484-b345-d6c8bd9072e7,RET-000558,BI-00004,Good,Late return
2e1fcd58-4038-43f4-8c66-5c1cb3462bba,RET-000558,BI-01067,Good,
2adf87de-8098-4682-8485-d02cb66a1010,RET-000559,BI-00554,Good,Damaged cover
5eda5b8c-da46-4e70-afb6-04d1bd81ae9d,RET-000560,BI-02718,Good,
97c664de-3452-40f5-94ef-dbfc28e16801,RET-000560,BI-02965,Good,
038f3c9e-91bd-4e0b-b1f3-8e1b452a34dd,RET-000560,BI-02505,Good,
a72db7e1-bc10-4b50-b486-ecf13c9f2e05,RET-000561,BI-01633,Good,Late return
691f74b2-4d3c-424e-8811-3437c3882a28,RET-000561,BI-00643,Good,Late return
9f19412f-cf80-4ae5-a725-11dc284a2c73,RET-000561,BI-01374,Good,
302ebb44-4283-4a09-b534-3d1948979b7d,RET-000562,BI-02977,Good,
058a8954-8145-43fd-84c9-15a213ec4c21,RET-000562,BI-00409,Good,
cbcd5b75-09db-43dd-bed1-6f89856205fa,RET-000563,BI-02727,Good,
0b100e74-4798-492e-831c-7b9cf4757686,RET-000564,BI-02333,Good,
4ea71ffe-7e32-40d2-8631-5fdbf890b318,RET-000565,BI-00967,Good,Late return
63eb36e9-c24f-40d3-b596-084ac935ce21,RET-000565,BI-01463,Good,Damaged cover
94a6bd96-f677-4139-9089-6c9678843dcc,RET-000566,BI-00965,Good,Late return
9541d93a-7144-435d-a9bf-62b231725db9,RET-000566,BI-00099,Good,
4b58901e-6b5e-49a9-ac74-10395caa58f8,RET-000567,BI-02748,Good,Late return
b19b0fe0-ea83-4396-997d-58ede5118af3,RET-000568,BI-01322,Good,
48512704-d1d8-473c-b0df-a63f611f7bc8,RET-000568,BI-00536,Good,Damaged cover
ebf56593-56af-4df6-a391-93530965f7c6,RET-000569,BI-00139,Good,Damaged cover
2b625440-14bb-4488-9601-dae1a22738c2,RET-000570,BI-00062,Good,
53885e94-a999-4bc1-8c31-77b3e2d136f5,RET-000570,BI-02275,Good,Damaged cover
7eecc222-6c6d-4cba-a09b-1e15a99a301f,RET-000570,BI-00533,Good,
c7d9cc61-42dd-4190-ae47-40a02b32250c,RET-000571,BI-00031,Good,
ad45d0a5-8e47-4e57-914d-45f76db8f527,RET-000571,BI-00614,Good,
70d596f1-7841-473c-8abd-6928ba3ce946,RET-000572,BI-02259,Good,
b7e2da5c-a66f-4332-9415-a1b43dab9351,RET-000572,BI-02402,Good,Late return
5159a975-dc6e-4a05-a2ab-2e0b33983b4d,RET-000572,BI-02501,Good,
d3c2dec8-0f05-4a48-abbe-f47e0e5dc396,RET-000573,BI-00375,Good,
b02ee5e0-cb5b-4c6b-af0f-f8307df6719b,RET-000573,BI-01782,Good,Late return
6e18747a-3b73-4b42-a81a-25107ee43482,RET-000573,BI-02305,Good,
1acf2707-1621-4826-a9b3-4b23f3e4c9ca,RET-000574,BI-00562,Good,
8a605d0e-452a-405d-9df5-0b1f40626e07,RET-000574,BI-02743,Good,Damaged cover
d759b903-6f82-4fd2-b1e5-ed79d96b6fa0,RET-000575,BI-02600,Good,Damaged cover
94870f10-8a17-4bdd-92dc-81952cfcd1f1,RET-000575,BI-01025,Good,
d46c1703-a29d-4480-a0a6-063652324a50,RET-000575,BI-01780,Good,Late return
729e92bf-09f0-4979-9a21-320c36b7df37,RET-000576,BI-00862,Good,
b747528a-fc95-461d-97df-8e8468561ba9,RET-000576,BI-01699,Good,
1c4781e9-2234-46dd-b085-022857f13086,RET-000577,BI-00878,Good,Late return
7c4abd27-2e4a-448f-b43d-552bd1384be4,RET-000577,BI-02515,Good,Late return
9eead3ad-0cd2-40e2-ba75-446155006d94,RET-000578,BI-00698,Good,Damaged cover
31d61232-91ae-4c3f-8bf0-bf60cc5ce7eb,RET-000579,BI-02087,Good,Damaged cover
1a703953-3178-4d9a-8ee2-c13de1cd9c8a,RET-000579,BI-01928,Good,
4494fa49-8fed-4e88-9b17-597734970894,RET-000579,BI-00417,Good,Damaged cover
f8ef3849-f1c9-4479-a2d2-6c5179c9815a,RET-000580,BI-00639,Good,
f896d831-d57f-4a5b-becf-63eb020454af,RET-000580,BI-00775,Good,
2db90f90-dffb-441a-80f8-253206c85413,RET-000581,BI-02439,Good,Damaged cover
60e0f647-4553-4a91-a865-fd674c9871e7,RET-000582,BI-02907,Good,
a3df7e16-5d8e-4408-ba5a-dc65810e4165,RET-000582,BI-00889,Good,Damaged cover
2c00d69d-2c1e-43ab-8bd2-0d45be2c83ef,RET-000583,BI-01545,Good,Damaged cover
1bb3f62f-7ed7-45c0-aad0-3a09fc982f3b,RET-000583,BI-02388,Good,Late return
def11dd8-1b26-4677-99be-0ccb36b8d632,RET-000584,BI-02343,Good,Late return
2cb69ee5-b101-402c-addc-8c3c2e1b5eeb,RET-000585,BI-00625,Good,
0b88ad8f-7755-476c-ba31-ecf6b60112bd,RET-000585,BI-02210,Good,Damaged cover
e604cc69-e8a4-49f2-af78-8be6512a8e2d,RET-000586,BI-00284,Good,
e95c9833-9536-4dc9-b117-48dabdc298b0,RET-000586,BI-01877,Good,
0ad311a7-b9f8-47b4-b788-2b234b0857cc,RET-000586,BI-02844,Good,Late return
563b1417-b80a-4bd1-b42f-ad7307c97f77,RET-000587,BI-02345,Good,
3e6a7eda-fe8d-4c44-902f-38199573c48c,RET-000587,BI-02927,Good,
b533eff6-e7a5-4747-b8ab-4b318319fcbb,RET-000588,BI-01381,Good,Damaged cover
52415bd1-fb10-4042-95c5-4f7d46659648,RET-000588,BI-00023,Good,
16a7802d-871e-4c4b-97b5-973470e78aa7,RET-000588,BI-01170,Good,Damaged cover
d09beaaa-dea3-4da9-bf1c-90e890bbc49c,RET-000589,BI-02203,Good,Late return
336939ae-30d7-4d85-8381-f38ed060a97f,RET-000590,BI-01602,Good,Damaged cover
b806d4ae-5dab-4104-ae60-579e0b67e06b,RET-000590,BI-00494,Good,
e31f2fe0-e9d2-4b02-ae1d-04c68582d4eb,RET-000590,BI-01187,Good,Damaged cover
860d24d8-1d96-4eac-be1b-1637254e7f29,RET-000591,BI-01456,Good,Damaged cover
010a5b45-435f-43d1-bb70-f95cb91296ed,RET-000591,BI-00006,Good,
749a48f2-9fdb-4b25-8c94-05caad95bf8a,RET-000591,BI-00147,Good,Late return
84b8fff3-50b9-437d-94d7-25ed63b30eb0,RET-000592,BI-01809,Good,
d2bfb5d6-3cb6-44d8-8d89-501a8c8a7a7d,RET-000592,BI-01178,Good,
5d469957-ef5a-40a2-899b-ab687a60747a,RET-000593,BI-00669,Good,
3670f755-702b-44e8-a6aa-04f2248c074a,RET-000594,BI-00697,Good,
c7a4edd9-4004-423c-8b23-84c8af53b8db,RET-000595,BI-02765,Good,
dc899ee1-cbc3-4b90-bfb2-9ee281bbb7a7,RET-000595,BI-01107,Good,
7886a10a-ff07-44bf-a842-729a3f45820f,RET-000596,BI-02260,Good,
ff5485a9-a95a-4891-840a-7189fc8424cf,RET-000597,BI-02648,Good,
d76c6d94-0468-4256-9a74-ab5022a34f89,RET-000597,BI-01605,Good,
e83f35c7-a26d-484c-b28e-414bc9f7152c,RET-000597,BI-02619,Good,Damaged cover
58537d47-cacd-4543-a99f-49947db7541a,RET-000598,BI-00351,Good,Late return
1c32f5e7-9186-4a0a-9b5b-7d066a5c6a22,RET-000598,BI-02558,Good,Damaged cover
97af4a2a-21fe-48b2-9f15-b4c65c61402f,RET-000598,BI-01672,Good,Late return
6b496685-c5d3-4bb9-80c1-8078f1547693,RET-000599,BI-00090,Good,Late return
a14c9dd8-91bb-4f38-90a0-f12acbe40851,RET-000599,BI-01362,Good,Late return
9f55ef8b-46f7-4250-bffc-b8746c795130,RET-000600,BI-02368,Good,Damaged cover
979c2d3a-57f9-4cc1-b88f-d8bd8d2f3067,RET-000601,BI-00500,Good,Late return
43202749-43d1-46df-a6d5-3a3bad025778,RET-000601,BI-02671,Good,Late return
183d46f8-dba0-4407-86a7-9853f46c93d5,RET-000602,BI-02097,Good,Late return
38504e1b-0370-46af-a2b9-ce9aadc2544d,RET-000602,BI-02472,Good,
739777f1-5e51-4357-a495-1601ba11cef4,RET-000603,BI-00056,Good,
f814c69f-71a1-4d12-8967-ae35dcf46fdd,RET-000603,BI-01565,Good,
70901211-a071-4fc0-a448-2f62f9dd3b2d,RET-000604,BI-01862,Good,Damaged cover
f11c3e3c-eeda-4480-863c-e39bf203d29e,RET-000604,BI-02106,Good,
30beeea2-f1a8-4e18-b848-1652802fb549,RET-000604,BI-01912,Good,Late return
fe652ce2-1d2b-4f22-8f52-e04980f38b79,RET-000605,BI-00261,Good,Damaged cover
284e560d-6cbe-47dd-b8ab-5c03c4ba67ab,RET-000605,BI-01703,Good,Damaged cover
4ab9a2c3-e50c-4027-ad2f-e6519c0598c3,RET-000605,BI-02606,Good,
3f5ddb5a-82ee-4ae5-afbd-f447d8456dc6,RET-000606,BI-00661,Good,
7b80f542-39bb-4f68-b4dc-b94420e231c9,RET-000606,BI-02674,Good,Late return
85a4ee2a-cf7d-4f6f-babd-ce3c6c6c3a48,RET-000607,BI-01867,Good,
9da72873-3793-4d1f-b9b4-30e91d8a4c9a,RET-000607,BI-00162,Good,Late return
81b7bbc7-bfeb-44d0-be8c-5d9ba10e6ab1,RET-000607,BI-02729,Good,
a46ccc23-0faa-40aa-a5bb-ee95dd9b72f8,RET-000608,BI-01625,Good,Damaged cover
53e9ef72-c05c-4acf-845f-29cb350989e4,RET-000608,BI-00464,Good,
22c6d1c0-c843-4cac-ba6f-2853f7054673,RET-000608,BI-00812,Good,Damaged cover
d6a420ce-bc19-4d77-835e-96442fcb0e65,RET-000609,BI-00946,Good,Damaged cover
a0219cd0-90d3-4878-af21-e947a95526db,RET-000610,BI-01852,Good,Damaged cover
44bd2571-8782-44bc-abcd-9c379776f700,RET-000610,BI-00399,Good,Damaged cover
56a6abd0-60aa-410d-9266-36d7d7f6b695,RET-000611,BI-02650,Good,Late return
e58096c3-741f-4815-b47c-3b5e1e8b99d6,RET-000612,BI-02349,Good,Late return
c3a3e9d8-7d66-4843-8bbf-1f40c713ff44,RET-000613,BI-00176,Good,
f6d95bf4-acfa-4a46-8fd8-fe912e76cc93,RET-000613,BI-00238,Good,Late return
1d0c5aa6-5579-49fb-972d-7e3ecab867a9,RET-000613,BI-01803,Good,
3446933b-1eb6-43d6-af5d-a43dcaa05b32,RET-000614,BI-02772,Good,
3bc70117-6ebd-42e5-99fe-ea0e8b56a581,RET-000615,BI-00402,Good,
806488a2-da02-42ab-8a50-782af6ba1760,RET-000616,BI-01620,Good,
aa230128-e2c9-49e8-b9aa-91cae537c8a5,RET-000616,BI-01903,Good,Damaged cover
095a30e3-0128-42c4-a3dd-55f7d18e6b8e,RET-000616,BI-01750,Good,Damaged cover
e6fa3fd7-818c-4e13-bc67-a64288114720,RET-000617,BI-00660,Good,
474495ac-880f-4ea7-a631-ca9711711f80,RET-000618,BI-01073,Good,Late return
63650f70-84e8-4ff0-b4da-a9e2897a874e,RET-000618,BI-00519,Good,
58375e18-9e74-4802-af28-6b1f04cb53e9,RET-000618,BI-01802,Good,
9b96f227-b0db-4d08-a2c7-f7a5a3104552,RET-000619,BI-00936,Good,
50ff33dd-bd31-46ec-88b0-4265b688be82,RET-000619,BI-01675,Good,Late return
8e8fd4f8-00c1-40de-8352-afbb2a6cc2a7,RET-000619,BI-02528,Good,Late return
d20aec83-4fa8-4c2d-b744-148a60a876dd,RET-000620,BI-02447,Good,
8895d9a5-c729-465b-92f1-62b62e77e9f3,RET-000620,BI-00559,Good,Damaged cover
00bcf2f5-8f97-4bb4-ba28-7f7556e0db16,RET-000621,BI-02476,Good,Late return
0de24151-e916-4bf3-a5f4-612a7cbb948f,RET-000622,BI-00359,Good,Damaged cover
f2d02774-ec64-40ac-919e-6431a76bc103,RET-000622,BI-00574,Good,Late return
ecb9c176-3590-4d5a-932b-7f9b10f0be42,RET-000623,BI-00467,Good,Late return
7490e145-f161-44d8-a7e0-321619b7e367,RET-000623,BI-02090,Good,Damaged cover
cca7ce33-6365-4991-89ba-f18a2ba18617,RET-000624,BI-02632,Good,Late return
bd910f91-8958-4272-81c6-e57f917d2003,RET-000624,BI-01553,Good,
3f365785-98e8-481c-a100-06b809280ad0,RET-000624,BI-02577,Good,
31ce28fb-c0e9-438f-a22c-e93ee4fbc642,RET-000625,BI-02792,Good,Late return
8f8b166b-3a96-486d-97bb-0809e2465646,RET-000625,BI-00761,Good,Late return
c6394880-3778-41ab-b48a-0cfc1f1957d0,RET-000625,BI-00315,Good,
3d6f50c1-0b8e-4d75-ab6f-700e4eb91437,RET-000626,BI-01220,Good,Late return
30cd3812-94d2-4834-89d0-28aedcea1fdb,RET-000626,BI-02119,Good,Late return
857dfe49-82de-4d70-90dd-3067e3f23a6a,RET-000627,BI-02978,Good,
0aac52a5-e498-4e3c-94e9-68bf02df2f71,RET-000627,BI-02191,Good,
8560b776-7651-4652-8a8f-0a7a8be536a5,RET-000627,BI-00422,Good,Late return
463aae61-dab4-4bfb-8833-520498cc57c1,RET-000628,BI-00447,Good,Late return
96dc7a29-73fd-414b-a84d-d740be4033b6,RET-000628,BI-00052,Good,
384905e3-bbb3-4e0c-9623-b7f06e17fbfe,RET-000628,BI-01339,Good,
2cb6aa17-e8c2-4999-b6b8-6d1f6945298c,RET-000629,BI-01360,Good,Damaged cover
06b69845-bfa9-4303-84c8-631501ad528a,RET-000629,BI-00846,Good,Late return
1ce20997-55be-4a67-99cd-6fd3656c9b12,RET-000629,BI-01074,Good,Damaged cover
492caf97-3461-4468-90ff-00f274cc45cf,RET-000630,BI-01321,Good,Late return
9d10ce63-57b3-49d3-b2d4-3db694f0c0ae,RET-000631,BI-01114,Good,Damaged cover
d3dc30a7-2094-4a59-836e-a319a14d9ae5,RET-000631,BI-01365,Good,
c9d94206-f3c1-4d34-bcf6-c52c53182a35,RET-000632,BI-00743,Good,
9a560b35-4057-4a42-bf5b-cf6cda906ec7,RET-000632,BI-01344,Good,Damaged cover
4f62aaca-0b43-4adc-942f-51cb95cca5f0,RET-000633,BI-00907,Good,
1663d405-ae5f-414b-8518-26fedf8c7f64,RET-000633,BI-00983,Good,Damaged cover
0a43aa52-d803-496b-bea9-a2366e06e815,RET-000634,BI-00804,Good,
277ff230-1892-452d-a22b-16b132312ee9,RET-000635,BI-01941,Good,
3d9512cb-7834-4c1e-86fa-d2045fd4d5c4,RET-000635,BI-01046,Good,Damaged cover
5895c3f6-6d03-48f0-8220-a77a80459898,RET-000635,BI-00291,Good,
0b446921-848c-46a0-a948-20cbc0e4d199,RET-000636,BI-01860,Good,Late return
e7cb9a1a-e114-4a3d-b3d1-618194e5c13b,RET-000636,BI-01117,Good,
51075e98-32f5-45dc-b6f7-f3bf5440814e,RET-000636,BI-02507,Good,
8c28296d-1201-4e60-88e9-6faf8ee2c73a,RET-000637,BI-00978,Good,Late return
672d4632-a55b-42a8-81ae-3c8891df23d2,RET-000638,BI-02498,Good,
0996cd84-d2c9-42bf-9301-1ac85e11d3ce,RET-000639,BI-02493,Good,Damaged cover
ef837c6e-c038-48e0-97f1-bc36934e383f,RET-000639,BI-00119,Good,
f01662b1-051b-40a6-b201-0c106e76d8e3,RET-000640,BI-00205,Good,
a75f3c1b-a1d9-424d-9456-9a585ad1f971,RET-000640,BI-01174,Good,Late return
fb6f21ef-e229-4ebd-abbb-227daa798332,RET-000641,BI-01135,Good,Damaged cover
4b4328ae-571b-490e-9740-02a7a23d9030,RET-000642,BI-00241,Good,Late return
49207340-c3fc-4dad-9f07-70557b57778b,RET-000643,BI-01415,Good,Late return
30467ed3-5c6e-4730-bf92-461db9ba61d2,RET-000643,BI-01201,Good,
981eb66f-89e3-4326-bc9e-88a81e3f8c4b,RET-000644,BI-00140,Good,Late return
2e72860b-fcf0-4eac-8bab-9e6c2f756eff,RET-000644,BI-01533,Good,Late return
dd2e2f66-3c4c-484d-9b27-947ccde593b4,RET-000645,BI-00872,Good,Late return
235dce28-6435-4bd5-8630-7bd70b595a12,RET-000645,BI-00994,Good,
c28032cd-db21-4ec6-9bc2-44742a14702c,RET-000646,BI-02195,Good,
dbd962be-5a17-43cf-9438-d9065aebe5b2,RET-000646,BI-00075,Good,
3a23ec8d-048e-4422-a925-f2f22ff0a5d1,RET-000647,BI-00656,Good,
d26fc363-43af-4378-acf5-fa80f0295cc8,RET-000648,BI-00753,Good,
81c12aa1-c081-48e3-8ca9-827709324937,RET-000649,BI-01134,Good,
82112860-ed72-4d18-99ae-d8842b4e2a8b,RET-000649,BI-00336,Good,Late return
a2dcd33f-a568-465c-a038-0871caf7d898,RET-000649,BI-01919,Good,Late return
a73eb4cf-4de2-4785-b71b-e25399a1ef30,RET-000650,BI-00926,Good,
de363c36-b8cf-4695-978d-b186a6f0e07a,RET-000650,BI-01880,Good,Late return
0c6cc69a-324c-49bb-a4cf-b5e58cfe9ce1,RET-000651,BI-00509,Good,Late return
628616da-d315-4aa4-8716-622d895103fd,RET-000651,BI-02426,Good,Late return
f2936674-be54-4a6e-8ab1-e0bf2bed24e2,RET-000652,BI-01179,Good,
705413e2-d6f3-4f5b-a7c7-b07ab2c2b27b,RET-000652,BI-01827,Good,Damaged cover
a288afef-4443-420d-88e2-74365486f077,RET-000653,BI-01091,Good,
3a77d16a-03f3-47ba-8f10-9fc7a3197dff,RET-000653,BI-00818,Good,
aafc91d0-ca7b-4a6b-9997-a5e65c2e443c,RET-000654,BI-01318,Good,Late return
ae00c827-1ee7-4b6b-becc-a9c82fbe7fb1,RET-000654,BI-02997,Good,
ac800196-5e9c-48a8-bd2c-479c682c1779,RET-000654,BI-01571,Good,Damaged cover
86ba79b3-bb9c-43c6-8678-b67809e2440e,RET-000655,BI-02904,Good,Damaged cover
56a814cd-920d-44f5-a577-4c73c8a583f8,RET-000656,BI-02373,Good,Late return
79624c5d-c800-4d63-a48b-ceada95d2521,RET-000656,BI-01897,Good,Late return
9dccd9c1-d003-45ff-ada6-5dffca68e1c0,RET-000656,BI-02265,Good,
09da78de-9e39-45cf-b7e9-704a77fd7b0f,RET-000657,BI-02300,Good,
65ae2bda-d0d8-463c-bb9e-92596c2c8c08,RET-000657,BI-00716,Good,
f603241a-dc3f-4657-b3b1-0012a64ff7f3,RET-000657,BI-02513,Good,Late return
456ea4ac-ef70-4cd4-bb06-5397e7817279,RET-000658,BI-00703,Good,
9d1cde4a-8f21-4e0d-8f5e-f1d7dc0ec51e,RET-000659,BI-00430,Good,
6659166c-1327-45b2-ae82-f8510913560c,RET-000659,BI-01194,Good,
c63c07ed-13b1-473a-96e7-24af7d4f87da,RET-000659,BI-01314,Good,Late return
469c09bd-fa89-437a-84a2-eb6fcb52bf0b,RET-000660,BI-00921,Good,Damaged cover
3f8713f5-04a2-41e2-a92e-0c4181ff2213,RET-000660,BI-02980,Good,
1ccb0f34-92e2-445f-8e9d-d30241b88275,RET-000660,BI-01224,Good,
d993220e-c598-4e26-8698-89d662215fa9,RET-000661,BI-01841,Good,Damaged cover
643b6db7-1130-41e9-bcfc-406d536232aa,RET-000661,BI-02216,Good,
5e1b7313-223e-45af-b7e6-4d74bc10996f,RET-000662,BI-02122,Good,Late return
76774111-043f-4296-b742-cad47126b2b3,RET-000663,BI-02633,Good,
5a2fff85-b104-4770-8277-5d15ad32cfa7,RET-000663,BI-02357,Good,
09f68552-f267-4a6b-b04a-17d27e5b437a,RET-000664,BI-00879,Good,
dce21abd-5474-4520-9b13-10fa9a191546,RET-000665,BI-02151,Good,
34569c6c-30ff-4540-8e38-520a2fc04489,RET-000665,BI-02432,Good,
d902b8f8-9090-4467-b413-b92181ff12c8,RET-000665,BI-01020,Good,Late return
3d7da9e8-37a6-451f-91e8-9f6ce9a0b780,RET-000666,BI-01022,Good,
6e090a06-c120-4b39-89cf-83038a3a7517,RET-000667,BI-02768,Good,
178686e9-6720-41cd-b616-3a9c5a3e8241,RET-000667,BI-02335,Good,
1d6a013c-0d41-413a-b230-fe284b26ecef,RET-000667,BI-02332,Good,Late return
3c5b8b5e-acc6-4d69-8c44-29f1abc9819b,RET-000668,BI-00748,Good,
613fde8d-2014-44be-97b2-d77ba2cd6349,RET-000669,BI-01280,Good,Late return
ef9609dd-eb8b-41dc-870d-16c73b478672,RET-000670,BI-02299,Good,
4919766e-50af-4638-aadc-08ba2150d878,RET-000671,BI-00030,Good,Late return
bdb06770-cf0c-4b29-89a5-7db88fc68792,RET-000671,BI-01910,Good,
6e9b9f89-e4bf-45dc-b095-5a61bf53a2f8,RET-000672,BI-01701,Good,Damaged cover
2cbec796-7c1f-4921-97a4-43d83a11dc90,RET-000672,BI-00247,Good,Damaged cover
d35f1b13-08fd-48f4-b71e-1b13b0d1d1b5,RET-000672,BI-01994,Good,Late return
0fe4ec15-e480-499f-a706-ff00b4072b9b,RET-000673,BI-02054,Good,Late return
8d8d3ed8-a8fa-4306-af4c-74a644fdc0a6,RET-000673,BI-01977,Good,
c9ac6d8f-9a5c-4571-b3a9-05518198693c,RET-000673,BI-00940,Good,
09755738-0150-4e79-b20e-e8cf24c917b2,RET-000674,BI-02890,Good,Damaged cover
c2ca96be-b1c5-4196-ab88-abf59d835559,RET-000675,BI-02646,Good,Late return
517ff4ea-9c4e-4614-93ee-5ea7b753b078,RET-000675,BI-01044,Good,
2cea4acf-c51a-4226-a5dc-bd5bcda38b7d,RET-000675,BI-01879,Good,
1961af20-1dc9-4b9e-8368-c61518a828cc,RET-000676,BI-02322,Good,
ffa4fa7c-3775-4bdd-bab4-e7b71259324b,RET-000677,BI-00371,Good,
759be95b-3417-4de1-9e32-7a301366af19,RET-000677,BI-02029,Good,
84fb5662-858b-420d-a018-5d7a69eb0870,RET-000677,BI-00217,Good,Late return
ff603f58-98b4-47c0-aa9b-d68d770fdd56,RET-000678,BI-00720,Good,
d9044b4e-5ec6-441b-bc7b-9d6823116c5e,RET-000678,BI-00784,Good,
87bc554a-50e0-42d9-8d0a-ec9c4e649d09,RET-000678,BI-00638,Good,Late return
4be9583b-9591-4b67-bf96-708288374317,RET-000679,BI-01110,Good,Late return
927bb90b-e0a4-4210-a059-1bb3bccace55,RET-000680,BI-01673,Good,
a901dd20-25c4-42b8-afee-3919a26ff4e8,RET-000681,BI-01192,Good,Late return
2b7bc80f-2ae1-477c-aa28-6c15c3188c20,RET-000681,BI-02291,Good,Late return
a19a5675-a3f3-471f-93a4-8e6a53eb408c,RET-000682,BI-00367,Good,Damaged cover
eb99e7d0-d0c0-40aa-90d2-9aa0d73887ca,RET-000683,BI-00134,Good,
b759f6b8-0249-459a-b916-b3a4a7c7fcb5,RET-000684,BI-01710,Good,
31a889f3-a9c2-4085-9d28-f7c25d9d1610,RET-000684,BI-01590,Good,
bb21e993-eb79-4da2-97ae-749d4b8e4d17,RET-000684,BI-00613,Good,Damaged cover
7f0268f6-0f8c-46c1-9dac-acef05b2bb77,RET-000685,BI-01664,Good,
c74ad1db-f9f6-4665-b568-e00dd561730a,RET-000685,BI-00931,Good,
0db7264c-3697-42b2-ae2b-972d8719ad48,RET-000686,BI-02010,Good,Damaged cover
72dea467-079f-41bd-93cb-768a891b60c9,RET-000687,BI-00702,Good,Damaged cover
f6d7e205-2a74-490c-91e8-de1a4f95ec3a,RET-000687,BI-00327,Good,
19c52176-8d40-476b-a8da-0007be2cc641,RET-000687,BI-02190,Good,
f23dc33e-b368-4a27-9c6a-4b8608fef1c3,RET-000688,BI-01083,Good,
c44b419c-cc2f-45b7-9b42-50358e61e16f,RET-000688,BI-00788,Good,Late return
f81308b5-e85a-427e-92df-608316275689,RET-000688,BI-01800,Good,Damaged cover
34002ffc-9ffc-42e1-ae73-07f81e3d53b2,RET-000689,BI-00620,Good,
