id,adminId,studentId,borrowedAt,dueDate,status
TRX-001455,ADM-005,STD-046,2025-02-25 22:14:27,2025-03-04 22:14:27,Returned
TRX-001456,ADM-002,STD-041,2025-05-12 22:14:27,2025-05-19 22:14:27,Returned
TRX-001457,ADM-002,STD-062,2025-02-16 22:14:27,2025-02-23 22:14:27,Returned
TRX-001458,ADM-001,STD-076,2025-11-15 22:14:27,2025-11-22 22:14:27,Returned
TRX-001459,ADM-005,STD-100,2025-03-19 22:14:27,2025-03-26 22:14:27,Returned
TRX-001460,ADM-003,STD-067,2025-02-24 22:14:27,2025-03-03 22:14:27,Returned
TRX-001461,ADM-003,STD-065,2024-12-22 22:14:27,2024-12-29 22:14:27,Returned
TRX-001462,ADM-001,STD-010,2025-06-01 22:14:27,2025-06-08 22:14:27,Returned
TRX-001463,ADM-003,STD-042,2024-12-23 22:14:27,2024-12-30 22:14:27,Returned
TRX-001464,ADM-004,STD-059,2025-11-08 22:14:27,2025-11-15 22:14:27,Returned
TRX-001465,ADM-001,STD-047,2025-08-28 22:14:27,2025-09-04 22:14:27,Returned
TRX-001466,ADM-005,STD-035,2025-03-01 22:14:27,2025-03-08 22:14:27,Returned
TRX-001467,ADM-003,STD-011,2025-01-04 22:14:27,2025-01-11 22:14:27,Returned
TRX-001468,ADM-003,STD-062,2025-05-24 22:14:27,2025-05-31 22:14:27,Returned
TRX-001469,ADM-004,STD-070,2025-07-06 22:14:27,2025-07-13 22:14:27,Returned
TRX-001470,ADM-002,STD-056,2024-12-16 22:14:27,2024-12-23 22:14:27,Returned
TRX-001471,ADM-005,STD-049,2025-02-07 22:14:27,2025-02-14 22:14:27,Returned
TRX-001472,ADM-005,STD-004,2025-02-11 22:14:27,2025-02-18 22:14:27,Returned
TRX-001473,ADM-001,STD-058,2025-09-29 22:14:27,2025-10-06 22:14:27,Returned
TRX-001474,ADM-005,STD-043,2025-01-03 22:14:27,2025-01-10 22:14:27,Returned
TRX-001475,ADM-004,STD-001,2025-06-04 22:14:27,2025-06-11 22:14:27,Returned
TRX-001476,ADM-002,STD-084,2025-04-10 22:14:27,2025-04-17 22:14:27,Returned
TRX-001477,ADM-001,STD-044,2025-08-11 22:14:27,2025-08-18 22:14:27,Returned
TRX-001478,ADM-002,STD-100,2025-10-07 22:14:27,2025-10-14 22:14:27,Returned
TRX-001479,ADM-001,STD-013,2025-03-27 22:14:27,2025-04-03 22:14:27,Returned
TRX-001480,ADM-002,STD-004,2025-04-21 22:14:27,2025-04-28 22:14:27,Returned
TRX-001481,ADM-004,STD-050,2025-02-17 22:14:27,2025-02-24 22:14:27,Returned
TRX-001482,ADM-004,STD-096,2025-04-20 22:14:27,2025-04-27 22:14:27,Returned
TRX-001483,ADM-005,STD-062,2025-03-18 22:14:27,2025-03-25 22:14:27,Returned
TRX-001484,ADM-003,STD-064,2025-09-26 22:14:27,2025-10-03 22:14:27,Returned
TRX-001485,ADM-002,STD-090,2025-09-26 22:14:27,2025-10-03 22:14:27,Returned
TRX-001486,ADM-002,STD-071,2025-11-21 22:14:27,2025-11-28 22:14:27,Returned
TRX-001487,ADM-005,STD-046,2025-11-03 22:14:27,2025-11-10 22:14:27,Returned
TRX-001488,ADM-001,STD-091,2025-07-22 22:14:27,2025-07-29 22:14:27,Returned
TRX-001489,ADM-004,STD-054,2025-05-14 22:14:27,2025-05-21 22:14:27,Returned
TRX-001490,ADM-004,STD-019,2025-01-03 22:14:27,2025-01-10 22:14:27,Returned
TRX-001491,ADM-004,STD-070,2025-09-24 22:14:27,2025-10-01 22:14:27,Returned
TRX-001492,ADM-002,STD-027,2025-03-21 22:14:27,2025-03-28 22:14:27,Returned
TRX-001493,ADM-003,STD-059,2025-09-16 22:14:27,2025-09-23 22:14:27,Returned
TRX-001494,ADM-001,STD-050,2025-06-28 22:14:27,2025-07-05 22:14:27,Returned
TRX-001495,ADM-001,STD-066,2025-03-28 22:14:27,2025-04-04 22:14:27,Returned
TRX-001496,ADM-003,STD-057,2024-12-22 22:14:27,2024-12-29 22:14:27,Returned
TRX-001497,ADM-005,STD-097,2025-10-23 22:14:27,2025-10-30 22:14:27,Returned
TRX-001498,ADM-003,STD-098,2025-06-07 22:14:27,2025-06-14 22:14:27,Returned
TRX-001499,ADM-002,STD-028,2025-04-14 22:14:27,2025-04-21 22:14:27,Returned
TRX-001500,ADM-001,STD-001,2025-10-22 22:14:27,2025-10-29 22:14:27,Returned
TRX-001501,ADM-004,STD-032,2025-04-22 22:14:27,2025-04-29 22:14:27,Returned
TRX-001502,ADM-001,STD-008,2025-02-02 22:14:27,2025-02-09 22:14:27,Returned
TRX-001503,ADM-003,STD-044,2025-04-06 22:14:27,2025-04-13 22:14:27,Returned
TRX-001504,ADM-002,STD-051,2025-01-11 22:14:27,2025-01-18 22:14:27,Returned
TRX-001505,ADM-001,STD-006,2025-10-10 22:14:27,2025-10-17 22:14:27,Returned
TRX-001506,ADM-003,STD-085,2025-04-21 22:14:27,2025-04-28 22:14:27,Returned
TRX-001507,ADM-004,STD-091,2025-03-24 22:14:27,2025-03-31 22:14:27,Returned
TRX-001508,ADM-004,STD-032,2025-02-11 22:14:27,2025-02-18 22:14:27,Returned
TRX-001509,ADM-005,STD-083,2025-07-04 22:14:27,2025-07-11 22:14:27,Returned
TRX-001510,ADM-003,STD-055,2025-02-14 22:14:27,2025-02-21 22:14:27,Returned
TRX-001511,ADM-004,STD-073,2025-03-05 22:14:27,2025-03-12 22:14:27,Returned
