id,masterId,code,condition,status,createdAt
BI-01131,BM-0748,INV-001131,New,Available,2023-08-22 22:14:27
BI-01132,BM-0976,INV-001132,Poor,Available,2023-05-27 22:14:27
BI-01133,BM-0842,INV-001133,Fair,Available,2025-01-01 22:14:27
BI-01134,BM-0143,INV-001134,Poor,Available,2024-03-17 22:14:27
BI-01135,BM-0709,INV-001135,Good,Available,2025-01-01 22:14:27
BI-01136,BM-0279,INV-001136,Good,Available,2023-06-28 22:14:27
BI-01137,BM-0537,INV-001137,Fair,Available,2023-12-27 22:14:27
BI-01138,BM-0121,INV-001138,Fair,Available,2024-05-05 22:14:27
BI-01139,BM-0675,INV-001139,Poor,Available,2025-02-11 22:14:27
BI-01140,BM-0758,INV-001140,Fair,Available,2023-10-19 22:14:27
BI-01141,BM-0026,INV-001141,Poor,Available,2024-03-12 22:14:27
BI-01142,BM-0502,INV-001142,Fair,Available,2023-06-25 22:14:27
BI-01143,BM-0350,INV-001143,Good,Available,2023-09-07 22:14:27
BI-01144,BM-0399,INV-001144,New,Available,2024-10-03 22:14:27
BI-01145,BM-0353,INV-001145,New,Available,2023-03-21 22:14:27
BI-01146,BM-0706,INV-001146,Poor,Available,2025-03-17 22:14:27
BI-01147,BM-0738,INV-001147,Poor,Available,2025-06-15 22:14:27
BI-01148,BM-0195,INV-001148,Fair,Available,2024-09-18 22:14:27
BI-01149,BM-0608,INV-001149,Fair,Available,2023-12-27 22:14:27
BI-01150,BM-0698,INV-001150,Poor,Available,2024-03-27 22:14:27
BI-01151,BM-0586,INV-001151,New,Available,2023-12-26 22:14:27
BI-01152,BM-0954,INV-001152,New,Available,2024-02-20 22:14:27
BI-01153,BM-0288,INV-001153,Poor,Available,2024-07-11 22:14:27
BI-01154,BM-0971,INV-001154,Poor,Available,2023-12-01 22:14:27
BI-01155,BM-0358,INV-001155,New,Available,2025-04-02 22:14:27
BI-01156,BM-0296,INV-001156,New,Available,2023-06-27 22:14:27
BI-01157,BM-0146,INV-001157,New,Available,2025-03-06 22:14:27
BI-01158,BM-0039,INV-001158,Fair,Available,2023-09-16 22:14:27
BI-01159,BM-0259,INV-001159,Fair,Available,2025-02-03 22:14:27
BI-01160,BM-0501,INV-001160,Fair,Available,2024-07-02 22:14:27
BI-01161,BM-0013,INV-001161,New,Available,2024-02-02 22:14:27
BI-01162,BM-0195,INV-001162,Poor,Available,2024-03-02 22:14:27
BI-01163,BM-0650,INV-001163,Good,Available,2023-07-05 22:14:27
BI-01164,BM-0834,INV-001164,Good,Available,2025-05-28 22:14:27
BI-01165,BM-0094,INV-001165,Good,Available,2023-08-30 22:14:27
BI-01166,BM-0998,INV-001166,Fair,Available,2024-10-28 22:14:27
BI-01167,BM-0058,INV-001167,Good,Available,2025-05-24 22:14:27
BI-01168,BM-0418,INV-001168,Good,Available,2024-10-22 22:14:27
BI-01169,BM-0472,INV-001169,New,Available,2024-08-24 22:14:27
BI-01170,BM-0016,INV-001170,Fair,Available,2024-10-06 22:14:27
BI-01171,BM-0694,INV-001171,New,Available,2024-01-18 22:14:27
BI-01172,BM-0002,INV-001172,Fair,Available,2023-07-16 22:14:27
BI-01173,BM-0157,INV-001173,Poor,Available,2023-10-06 22:14:27
BI-01174,BM-0332,INV-001174,Fair,Available,2024-05-14 22:14:27
BI-01175,BM-0367,INV-001175,New,Available,2023-12-08 22:14:27
BI-01176,BM-0767,INV-001176,Good,Available,2025-05-22 22:14:27
BI-01177,BM-0034,INV-001177,Fair,Available,2025-03-14 22:14:27
BI-01178,BM-0163,INV-001178,New,Available,2023-08-02 22:14:27
BI-01179,BM-0537,INV-001179,New,Available,2024-01-04 22:14:27
BI-01180,BM-0572,INV-001180,New,Available,2024-10-12 22:14:27
BI-01181,BM-0467,INV-001181,Fair,Available,2024-01-25 22:14:27
BI-01182,BM-0916,INV-001182,Poor,Available,2024-06-07 22:14:27
BI-01183,BM-0137,INV-001183,Poor,Available,2025-04-13 22:14:27
BI-01184,BM-0125,INV-001184,New,Available,2024-10-05 22:14:27
BI-01185,BM-0864,INV-001185,Fair,Available,2023-12-02 22:14:27
BI-01186,BM-0853,INV-001186,New,Available,2023-07-15 22:14:27
BI-01187,BM-0243,INV-001187,New,Available,2024-09-15 22:14:27
BI-01188,BM-0190,INV-001188,Good,Available,2023-11-17 22:14:27
BI-01189,BM-0296,INV-001189,Poor,Available,2024-04-26 22:14:27
BI-01190,BM-0156,INV-001190,Poor,Available,2023-12-20 22:14:27
BI-01191,BM-0344,INV-001191,Poor,Available,2024-08-16 22:14:27
BI-01192,BM-0357,INV-001192,Poor,Available,2023-12-25 22:14:27
BI-01193,BM-0544,INV-001193,Fair,Available,2023-09-10 22:14:27
BI-01194,BM-0116,INV-001194,New,Available,2025-01-23 22:14:27
BI-01195,BM-0673,INV-001195,New,Available,2024-05-28 22:14:27
BI-01196,BM-0258,INV-001196,Fair,Available,2024-09-10 22:14:27
BI-01197,BM-0968,INV-001197,Poor,Available,2024-04-22 22:14:27
BI-01198,BM-0832,INV-001198,Poor,Available,2023-06-01 22:14:27
BI-01199,BM-0996,INV-001199,New,Available,2024-06-27 22:14:27
BI-01200,BM-0498,INV-001200,New,Available,2023-06-06 22:14:27
BI-01201,BM-0244,INV-001201,Poor,Available,2024-08-24 22:14:27
BI-01202,BM-0231,INV-001202,Poor,Available,2024-03-02 22:14:27
BI-01203,BM-0007,INV-001203,Good,Available,2023-07-14 22:14:27
BI-01204,BM-0959,INV-001204,Fair,Available,2025-06-27 22:14:27
BI-01205,BM-0859,INV-001205,Poor,Available,2024-07-13 22:14:27
BI-01206,BM-0729,INV-001206,Fair,Available,2025-02-23 22:14:27
BI-01207,BM-0144,INV-001207,Good,Available,2023-06-18 22:14:27
BI-01208,BM-0528,INV-001208,Poor,Available,2024-10-06 22:14:27
BI-01209,BM-0550,INV-001209,New,Available,2023-04-20 22:14:27
BI-01210,BM-0912,INV-001210,Good,Available,2025-04-28 22:14:27
BI-01211,BM-0984,INV-001211,Poor,Available,2025-05-14 22:14:27
BI-01212,BM-0934,INV-001212,Fair,Available,2025-05-13 22:14:27
BI-01213,BM-0087,INV-001213,Fair,Available,2024-05-10 22:14:27
BI-01214,BM-0273,INV-001214,New,Available,2025-02-24 22:14:27
BI-01215,BM-0965,INV-001215,Poor,Available,2023-09-09 22:14:27
BI-01216,BM-0997,INV-001216,Good,Available,2025-03-20 22:14:27
BI-01217,BM-0447,INV-001217,Poor,Borrowed,2024-06-01 22:14:27
BI-01218,BM-0765,INV-001218,Fair,Available,2025-04-05 22:14:27
BI-01219,BM-0986,INV-001219,Good,Available,2024-02-11 22:14:27
BI-01220,BM-0326,INV-001220,Good,Available,2025-08-02 22:14:27
BI-01221,BM-0185,INV-001221,Poor,Available,2023-05-11 22:14:27
BI-01222,BM-0719,INV-001222,Fair,Available,2025-05-10 22:14:27
BI-01223,BM-0810,INV-001223,Fair,Available,2024-11-21 22:14:27
BI-01224,BM-0754,INV-001224,Poor,Available,2023-12-17 22:14:27
BI-01225,BM-0693,INV-001225,Poor,Available,2024-11-25 22:14:27
BI-01226,BM-0621,INV-001226,Poor,Available,2023-05-10 22:14:27
BI-01227,BM-0371,INV-001227,Fair,Available,2024-11-20 22:14:27
BI-01228,BM-0702,INV-001228,Poor,Available,2023-11-16 22:14:27
BI-01229,BM-0930,INV-001229,Good,Available,2024-08-30 22:14:27
BI-01230,BM-0657,INV-001230,Fair,Available,2024-11-01 22:14:27
BI-01231,BM-0096,INV-001231,Poor,Available,2024-03-26 22:14:27
BI-01232,BM-0930,INV-001232,New,Available,2023-09-05 22:14:27
BI-01233,BM-0129,INV-001233,Good,Available,2023-07-11 22:14:27
BI-01234,BM-0192,INV-001234,Good,Available,2024-10-08 22:14:27
BI-01235,BM-0609,INV-001235,Good,Available,2025-07-11 22:14:27
BI-01236,BM-0039,INV-001236,Poor,Available,2023-06-19 22:14:27
BI-01237,BM-0570,INV-001237,Fair,Available,2024-01-14 22:14:27
BI-01238,BM-0310,INV-001238,Good,Available,2024-07-06 22:14:27
BI-01239,BM-0700,INV-001239,Good,Available,2025-02-20 22:14:27
BI-01240,BM-0675,INV-001240,Fair,Available,2024-05-27 22:14:27
BI-01241,BM-0180,INV-001241,Fair,Available,2025-02-26 22:14:27
BI-01242,BM-0209,INV-001242,Fair,Available,2023-03-31 22:14:27
BI-01243,BM-0168,INV-001243,Fair,Available,2025-03-13 22:14:27
BI-01244,BM-0114,INV-001244,Good,Available,2023-05-01 22:14:27
BI-01245,BM-0773,INV-001245,Good,Available,2024-03-23 22:14:27
BI-01246,BM-0277,INV-001246,New,Available,2023-08-19 22:14:27
BI-01247,BM-0335,INV-001247,New,Available,2024-09-05 22:14:27
BI-01248,BM-0193,INV-001248,Fair,Available,2025-02-03 22:14:27
BI-01249,BM-0987,INV-001249,Good,Available,2024-08-24 22:14:27
BI-01250,BM-0196,INV-001250,Poor,Available,2023-07-04 22:14:27
BI-01251,BM-0970,INV-001251,Good,Available,2023-03-28 22:14:27
BI-01252,BM-0637,INV-001252,New,Available,2023-10-28 22:14:27
BI-01253,BM-0222,INV-001253,Fair,Available,2024-12-31 22:14:27
BI-01254,BM-0865,INV-001254,New,Available,2024-01-09 22:14:27
BI-01255,BM-0126,INV-001255,New,Available,2024-02-26 22:14:27
BI-01256,BM-0057,INV-001256,New,Available,2024-05-07 22:14:27
BI-01257,BM-0345,INV-001257,Fair,Available,2025-05-22 22:14:27
BI-01258,BM-0048,INV-001258,Poor,Available,2025-05-19 22:14:27
BI-01259,BM-0785,INV-001259,Fair,Available,2023-07-23 22:14:27
BI-01260,BM-0309,INV-001260,Fair,Available,2023-06-21 22:14:27
BI-01261,BM-0829,INV-001261,Good,Available,2023-10-28 22:14:27
BI-01262,BM-0874,INV-001262,Poor,Available,2024-12-13 22:14:27
BI-01263,BM-0268,INV-001263,Poor,Available,2023-12-20 22:14:27
BI-01264,BM-0085,INV-001264,Fair,Available,2025-03-28 22:14:27
BI-01265,BM-0201,INV-001265,Good,Available,2023-11-09 22:14:27
BI-01266,BM-0218,INV-001266,Poor,Available,2024-01-25 22:14:27
BI-01267,BM-0486,INV-001267,Poor,Available,2025-04-12 22:14:27
BI-01268,BM-0103,INV-001268,New,Available,2023-11-21 22:14:27
BI-01269,BM-0011,INV-001269,New,Available,2023-10-26 22:14:27
BI-01270,BM-0265,INV-001270,Good,Available,2025-05-23 22:14:27
BI-01271,BM-0060,INV-001271,Fair,Available,2025-04-02 22:14:27
BI-01272,BM-0609,INV-001272,Fair,Available,2024-10-24 22:14:27
BI-01273,BM-0526,INV-001273,Fair,Available,2024-07-12 22:14:27
BI-01274,BM-0909,INV-001274,New,Borrowed,2023-04-20 22:14:27
BI-01275,BM-0646,INV-001275,Good,Available,2024-06-16 22:14:27
BI-01276,BM-0056,INV-001276,Fair,Available,2024-03-12 22:14:27
BI-01277,BM-0654,INV-001277,Poor,Available,2023-11-03 22:14:27
BI-01278,BM-0751,INV-001278,Good,Available,2023-05-05 22:14:27
BI-01279,BM-0239,INV-001279,Fair,Available,2023-12-31 22:14:27
BI-01280,BM-0027,INV-001280,Poor,Available,2025-06-15 22:14:27
BI-01281,BM-0953,INV-001281,Poor,Available,2024-02-27 22:14:27
BI-01282,BM-0346,INV-001282,Good,Available,2024-04-01 22:14:27
BI-01283,BM-0615,INV-001283,Fair,Available,2024-07-07 22:14:27
BI-01284,BM-0238,INV-001284,Good,Available,2024-06-21 22:14:27
BI-01285,BM-0104,INV-001285,Poor,Available,2025-07-25 22:14:27
BI-01286,BM-0027,INV-001286,Poor,Available,2024-06-14 22:14:27
BI-01287,BM-0635,INV-001287,Poor,Available,2024-07-11 22:14:27
BI-01288,BM-0565,INV-001288,Fair,Available,2024-08-20 22:14:27
BI-01289,BM-0957,INV-001289,Poor,Available,2023-03-16 22:14:27
BI-01290,BM-0504,INV-001290,New,Available,2023-07-18 22:14:27
BI-01291,BM-0844,INV-001291,Fair,Available,2023-11-17 22:14:27
BI-01292,BM-0656,INV-001292,Poor,Available,2025-02-20 22:14:27
BI-01293,BM-0099,INV-001293,Good,Available,2023-10-04 22:14:27
BI-01294,BM-0066,INV-001294,Poor,Available,2025-05-23 22:14:27
BI-01295,BM-0413,INV-001295,Fair,Available,2024-08-03 22:14:27
BI-01296,BM-0093,INV-001296,Good,Available,2023-10-11 22:14:27
BI-01297,BM-0571,INV-001297,New,Available,2024-12-14 22:14:27
BI-01298,BM-0072,INV-001298,Poor,Available,2024-10-08 22:14:27
BI-01299,BM-0886,INV-001299,Good,Available,2025-07-13 22:14:27
BI-01300,BM-0203,INV-001300,Poor,Available,2025-06-01 22:14:27
BI-01301,BM-0474,INV-001301,New,Available,2024-06-23 22:14:27
BI-01302,BM-0753,INV-001302,Good,Available,2024-07-12 22:14:27
BI-01303,BM-0047,INV-001303,New,Available,2025-07-01 22:14:27
BI-01304,BM-0712,INV-001304,New,Available,2023-08-02 22:14:27
BI-01305,BM-0668,INV-001305,Fair,Available,2024-10-20 22:14:27
BI-01306,BM-0496,INV-001306,New,Available,2023-08-10 22:14:27
BI-01307,BM-0854,INV-001307,New,Available,2025-05-05 22:14:27
BI-01308,BM-0551,INV-001308,Poor,Available,2024-09-15 22:14:27
BI-01309,BM-0157,INV-001309,Poor,Available,2023-09-20 22:14:27
BI-01310,BM-0300,INV-001310,Good,Available,2023-04-25 22:14:27
BI-01311,BM-0207,INV-001311,Poor,Available,2023-03-15 22:14:27
BI-01312,BM-0781,INV-001312,New,Available,2023-08-15 22:14:27
BI-01313,BM-0143,INV-001313,New,Available,2023-08-09 22:14:27
BI-01314,BM-0127,INV-001314,Fair,Available,2024-10-08 22:14:27
BI-01315,BM-0410,INV-001315,Poor,Available,2025-01-21 22:14:27
BI-01316,BM-0416,INV-001316,New,Available,2024-08-28 22:14:27
BI-01317,BM-0971,INV-001317,New,Available,2024-07-12 22:14:27
BI-01318,BM-0837,INV-001318,New,Available,2024-12-10 22:14:27
BI-01319,BM-0797,INV-001319,New,Available,2024-11-14 22:14:27
BI-01320,BM-0726,INV-001320,Poor,Available,2025-07-24 22:14:27
BI-01321,BM-0868,INV-001321,Good,Available,2025-03-26 22:14:27
BI-01322,BM-0837,INV-001322,Good,Available,2025-08-20 22:14:27
BI-01323,BM-0419,INV-001323,New,Available,2023-07-18 22:14:27
BI-01324,BM-0764,INV-001324,New,Available,2025-05-07 22:14:27
BI-01325,BM-0446,INV-001325,Poor,Available,2023-05-06 22:14:27
BI-01326,BM-0558,INV-001326,New,Available,2024-02-29 22:14:27
BI-01327,BM-0347,INV-001327,Poor,Available,2024-12-28 22:14:27
BI-01328,BM-0983,INV-001328,Good,Available,2024-07-04 22:14:27
BI-01329,BM-0998,INV-001329,Good,Available,2023-08-11 22:14:27
BI-01330,BM-0461,INV-001330,Fair,Available,2023-06-14 22:14:27
BI-01331,BM-0501,INV-001331,Good,Available,2024-10-15 22:14:27
BI-01332,BM-0177,INV-001332,Good,Available,2023-06-08 22:14:27
BI-01333,BM-0310,INV-001333,Poor,Available,2025-02-06 22:14:27
BI-01334,BM-0208,INV-001334,New,Available,2023-04-03 22:14:27
BI-01335,BM-0785,INV-001335,Good,Available,2024-12-28 22:14:27
BI-01336,BM-0584,INV-001336,Fair,Available,2024-11-16 22:14:27
BI-01337,BM-0727,INV-001337,Poor,Available,2025-06-03 22:14:27
BI-01338,BM-0076,INV-001338,Poor,Available,2025-05-03 22:14:27
BI-01339,BM-0769,INV-001339,New,Available,2023-08-21 22:14:27
BI-01340,BM-0273,INV-001340,New,Available,2025-07-18 22:14:27
BI-01341,BM-0115,INV-001341,New,Available,2024-10-05 22:14:27
BI-01342,BM-0378,INV-001342,Good,Available,2023-12-26 22:14:27
BI-01343,BM-0809,INV-001343,Good,Available,2025-04-23 22:14:27
BI-01344,BM-0397,INV-001344,Poor,Available,2023-10-13 22:14:27
BI-01345,BM-0885,INV-001345,Fair,Available,2025-04-01 22:14:27
BI-01346,BM-0789,INV-001346,New,Available,2024-06-06 22:14:27
BI-01347,BM-0598,INV-001347,Good,Available,2024-09-22 22:14:27
BI-01348,BM-0848,INV-001348,Fair,Available,2025-01-21 22:14:27
BI-01349,BM-0670,INV-001349,Poor,Available,2024-05-07 22:14:27
BI-01350,BM-0886,INV-001350,Poor,Available,2023-06-28 22:14:27
BI-01351,BM-0629,INV-001351,Fair,Available,2024-04-14 22:14:27
BI-01352,BM-0715,INV-001352,Fair,Available,2024-10-08 22:14:27
BI-01353,BM-0971,INV-001353,Good,Available,2025-04-18 22:14:27
BI-01354,BM-0815,INV-001354,Fair,Available,2023-08-14 22:14:27
BI-01355,BM-0251,INV-001355,Good,Available,2024-12-15 22:14:27
BI-01356,BM-0299,INV-001356,New,Available,2025-02-19 22:14:27
BI-01357,BM-0269,INV-001357,Fair,Available,2025-02-04 22:14:27
BI-01358,BM-0461,INV-001358,Good,Available,2023-10-02 22:14:27
BI-01359,BM-0173,INV-001359,Fair,Available,2023-09-30 22:14:27
BI-01360,BM-0765,INV-001360,New,Available,2023-04-21 22:14:27
BI-01361,BM-0090,INV-001361,Fair,Available,2023-05-20 22:14:27
BI-01362,BM-0005,INV-001362,Fair,Available,2025-06-25 22:14:27
BI-01363,BM-0419,INV-001363,Fair,Available,2023-06-11 22:14:27
BI-01364,BM-0570,INV-001364,Poor,Available,2025-03-27 22:14:27
BI-01365,BM-0926,INV-001365,Fair,Available,2023-06-13 22:14:27
BI-01366,BM-0430,INV-001366,Good,Available,2024-08-28 22:14:27
BI-01367,BM-0340,INV-001367,New,Available,2025-02-20 22:14:27
BI-01368,BM-0360,INV-001368,New,Available,2024-04-24 22:14:27
BI-01369,BM-0124,INV-001369,Good,Available,2024-04-28 22:14:27
BI-01370,BM-0229,INV-001370,Fair,Available,2023-08-25 22:14:27
BI-01371,BM-0505,INV-001371,New,Available,2024-07-15 22:14:27
BI-01372,BM-0534,INV-001372,New,Available,2024-09-11 22:14:27
BI-01373,BM-0298,INV-001373,Poor,Available,2023-07-18 22:14:27
BI-01374,BM-0065,INV-001374,Good,Available,2024-10-18 22:14:27
BI-01375,BM-0707,INV-001375,Fair,Available,2023-10-25 22:14:27
BI-01376,BM-0177,INV-001376,Good,Available,2024-03-21 22:14:27
BI-01377,BM-0403,INV-001377,New,Available,2024-03-15 22:14:27
BI-01378,BM-0175,INV-001378,Fair,Available,2024-07-10 22:14:27
BI-01379,BM-0957,INV-001379,Good,Available,2023-06-20 22:14:27
BI-01380,BM-0239,INV-001380,New,Available,2023-12-13 22:14:27
BI-01381,BM-0067,INV-001381,Poor,Available,2024-10-07 22:14:27
BI-01382,BM-0695,INV-001382,Good,Available,2023-10-30 22:14:27
BI-01383,BM-0255,INV-001383,Good,Available,2023-10-19 22:14:27
BI-01384,BM-0677,INV-001384,Fair,Available,2024-06-08 22:14:27
BI-01385,BM-0171,INV-001385,Poor,Available,2025-06-30 22:14:27
BI-01386,BM-0628,INV-001386,Good,Available,2025-07-26 22:14:27
BI-01387,BM-0194,INV-001387,Good,Available,2024-10-21 22:14:27
BI-01388,BM-0065,INV-001388,Good,Available,2024-04-30 22:14:27
BI-01389,BM-0229,INV-001389,Poor,Available,2023-04-23 22:14:27
BI-01390,BM-0503,INV-001390,Fair,Available,2025-03-28 22:14:27
BI-01391,BM-0896,INV-001391,Poor,Available,2025-07-02 22:14:27
BI-01392,BM-0782,INV-001392,Fair,Available,2024-08-14 22:14:27
BI-01393,BM-0808,INV-001393,New,Available,2023-10-12 22:14:27
BI-01394,BM-0761,INV-001394,Poor,Available,2024-09-24 22:14:27
BI-01395,BM-0684,INV-001395,Good,Available,2023-07-09 22:14:27
BI-01396,BM-0966,INV-001396,Good,Available,2025-04-24 22:14:27
BI-01397,BM-0514,INV-001397,Poor,Available,2025-04-18 22:14:27
BI-01398,BM-0727,INV-001398,Good,Available,2025-01-22 22:14:27
BI-01399,BM-0348,INV-001399,New,Available,2024-08-08 22:14:27
BI-01400,BM-0550,INV-001400,New,Available,2024-11-29 22:14:27
BI-01401,BM-0980,INV-001401,Fair,Available,2023-08-17 22:14:27
BI-01402,BM-0138,INV-001402,Good,Available,2025-01-16 22:14:27
BI-01403,BM-0854,INV-001403,Poor,Available,2025-08-17 22:14:27
BI-01404,BM-0291,INV-001404,Good,Available,2025-01-06 22:14:27
BI-01405,BM-0961,INV-001405,Fair,Available,2023-07-17 22:14:27
BI-01406,BM-0585,INV-001406,Good,Available,2024-06-27 22:14:27
BI-01407,BM-0731,INV-001407,New,Available,2024-12-08 22:14:27
BI-01408,BM-0104,INV-001408,Poor,Available,2024-11-22 22:14:27
BI-01409,BM-0138,INV-001409,Fair,Available,2023-09-30 22:14:27
BI-01410,BM-0867,INV-001410,Poor,Available,2024-07-07 22:14:27
BI-01411,BM-0203,INV-001411,Fair,Available,2024-08-13 22:14:27
BI-01412,BM-0513,INV-001412,Good,Available,2025-03-04 22:14:27
BI-01413,BM-0055,INV-001413,Good,Available,2023-10-01 22:14:27
BI-01414,BM-0552,INV-001414,Poor,Available,2023-05-29 22:14:27
BI-01415,BM-0606,INV-001415,New,Available,2025-05-28 22:14:27
BI-01416,BM-0040,INV-001416,Good,Available,2025-05-28 22:14:27
BI-01417,BM-0612,INV-001417,Poor,Available,2025-07-24 22:14:27
BI-01418,BM-0134,INV-001418,Fair,Available,2023-09-30 22:14:27
BI-01419,BM-0454,INV-001419,Good,Available,2024-10-13 22:14:27
BI-01420,BM-0178,INV-001420,Poor,Available,2024-10-02 22:14:27
BI-01421,BM-0524,INV-001421,Fair,Available,2024-08-11 22:14:27
BI-01422,BM-0363,INV-001422,Fair,Available,2024-03-20 22:14:27
BI-01423,BM-0224,INV-001423,Fair,Available,2025-01-12 22:14:27
BI-01424,BM-0072,INV-001424,New,Available,2024-08-05 22:14:27
BI-01425,BM-0369,INV-001425,New,Available,2024-07-26 22:14:27
BI-01426,BM-0621,INV-001426,Fair,Available,2025-04-09 22:14:27
BI-01427,BM-0815,INV-001427,New,Available,2023-08-05 22:14:27
BI-01428,BM-0917,INV-001428,Good,Available,2024-07-19 22:14:27
BI-01429,BM-0075,INV-001429,Fair,Available,2025-06-02 22:14:27
BI-01430,BM-0198,INV-001430,Fair,Available,2025-08-13 22:14:27
BI-01431,BM-0615,INV-001431,Poor,Available,2025-05-17 22:14:27
BI-01432,BM-0844,INV-001432,Good,Available,2024-10-30 22:14:27
BI-01433,BM-0769,INV-001433,Fair,Available,2024-08-24 22:14:27
BI-01434,BM-0265,INV-001434,New,Available,2024-05-13 22:14:27
BI-01435,BM-0556,INV-001435,Poor,Available,2023-08-17 22:14:27
BI-01436,BM-0585,INV-001436,Good,Available,2025-05-13 22:14:27
BI-01437,BM-0870,INV-001437,Good,Available,2024-08-09 22:14:27
BI-01438,BM-0466,INV-001438,Fair,Available,2024-06-01 22:14:27
BI-01439,BM-0174,INV-001439,Fair,Available,2024-04-30 22:14:27
BI-01440,BM-0564,INV-001440,New,Available,2023-11-16 22:14:27
BI-01441,BM-0387,INV-001441,New,Available,2023-06-03 22:14:27
BI-01442,BM-0031,INV-001442,Good,Available,2024-04-14 22:14:27
BI-01443,BM-0535,INV-001443,Poor,Available,2025-07-23 22:14:27
BI-01444,BM-0382,INV-001444,Fair,Available,2024-09-06 22:14:27
BI-01445,BM-0711,INV-001445,Good,Available,2023-04-28 22:14:27
BI-01446,BM-0600,INV-001446,New,Available,2024-03-11 22:14:27
BI-01447,BM-0948,INV-001447,New,Available,2024-10-26 22:14:27
BI-01448,BM-0463,INV-001448,New,Available,2025-08-16 22:14:27
BI-01449,BM-0354,INV-001449,Poor,Available,2024-02-09 22:14:27
BI-01450,BM-0324,INV-001450,Poor,Available,2024-07-17 22:14:27
BI-01451,BM-0572,INV-001451,Fair,Available,2024-06-13 22:14:27
BI-01452,BM-0703,INV-001452,New,Available,2023-03-20 22:14:27
BI-01453,BM-0857,INV-001453,New,Available,2025-07-31 22:14:27
BI-01454,BM-0886,INV-001454,Good,Available,2024-11-01 22:14:27
BI-01455,BM-0430,INV-001455,New,Available,2025-03-20 22:14:27
BI-01456,BM-0534,INV-001456,New,Available,2023-10-02 22:14:27
BI-01457,BM-0323,INV-001457,Good,Available,2024-07-03 22:14:27
BI-01458,BM-0517,INV-001458,Fair,Available,2025-01-07 22:14:27
BI-01459,BM-0868,INV-001459,Poor,Available,2023-06-25 22:14:27
BI-01460,BM-0030,INV-001460,Poor,Available,2024-02-06 22:14:27
BI-01461,BM-0114,INV-001461,Good,Available,2025-07-18 22:14:27
BI-01462,BM-0414,INV-001462,Poor,Available,2025-05-20 22:14:27
BI-01463,BM-0836,INV-001463,New,Available,2025-05-16 22:14:27
BI-01464,BM-0805,INV-001464,Fair,Available,2023-09-23 22:14:27
BI-01465,BM-0725,INV-001465,Poor,Available,2024-12-09 22:14:27
BI-01466,BM-0283,INV-001466,Fair,Available,2025-07-02 22:14:27
BI-01467,BM-0807,INV-001467,New,Available,2024-09-07 22:14:27
BI-01468,BM-0927,INV-001468,Poor,Available,2025-06-17 22:14:27
BI-01469,BM-0720,INV-001469,Fair,Available,2024-03-01 22:14:27
BI-01470,BM-0874,INV-001470,Poor,Available,2025-08-18 22:14:27
BI-01471,BM-0119,INV-001471,Poor,Available,2024-01-13 22:14:27
BI-01472,BM-0991,INV-001472,Fair,Available,2025-05-18 22:14:27
BI-01473,BM-0084,INV-001473,Good,Available,2024-08-30 22:14:27
